Time,Open,High,Low,Last,Change,%Chg,Volume
08/30/2004,18.2412,18.4207,18.1543,18.2006,-0.0811,-0.44%,3402789
08/27/2004,18.2122,18.3222,18.2122,18.2817,0.1158,+0.64%,1762091
08/26/2004,18.0327,18.2064,17.8995,18.1659,0.1274,+0.71%,2266333
08/25/2004,17.9516,18.0616,17.9516,18.0385,0.1158,+0.65%,3776992
08/24/2004,17.8995,17.9516,17.7489,17.9227,-0.0463,-0.26%,3264802
08/23/2004,18.2354,18.2585,17.9632,17.969,-0.2258,-1.24%,2861239
08/20/2004,18.1543,18.3801,18.1543,18.1948,0.1853,+1.03%,3806187
08/19/2004,18.0385,18.1369,17.9574,18.0095,0.0579,+0.32%,3910488
08/18/2004,17.8126,17.9748,17.8126,17.9516,0.2316,+1.31%,3783735
08/17/2004,18.0964,18.1138,17.6968,17.72,-0.4169,-2.30%,9479438
08/16/2004,18.0385,18.1369,17.9806,18.1369,0.11,+0.61%,1537256
08/13/2004,17.8358,18.0848,17.8358,18.0269,0.2201,+1.24%,2854160
08/12/2004,18.0964,18.1659,17.8068,17.8068,-0.2317,-1.28%,3480330
08/11/2004,18.0848,18.1601,17.8648,18.0385,-0.0926,-0.51%,8161495
08/10/2004,18.2122,18.2991,18.0732,18.1311,-0.0695,-0.38%,3935357
08/09/2004,17.9516,18.3396,17.9169,18.2006,0.2895,+1.62%,3653703
08/06/2004,18.2991,18.328,17.8705,17.9111,-0.3648,-2.00%,4747316
08/05/2004,18.5307,18.6465,18.2701,18.2759,-0.278,-1.50%,4097503
08/04/2004,19.0229,19.0229,18.5307,18.5539,-0.4401,-2.32%,6634771
