Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
02/08/2019,52.74,52.74,52.74,52.74,0.06,+0.11%,1226051,2025983
02/07/2019,52.68,52.68,52.68,52.68,-1.27,-2.35%,1496348,2049807
02/06/2019,53.95,53.95,53.95,53.95,0.26,+0.48%,1138401,2060606
02/05/2019,53.69,53.69,53.69,53.69,-0.9,-1.65%,1142673,2057061
02/04/2019,54.59,54.59,54.59,54.59,-0.69,-1.25%,1175544,2069905
02/01/2019,55.28,55.28,55.28,55.28,1.46,+2.71%,1151364,2073507
01/31/2019,53.82,53.82,53.82,53.82,-0.47,-0.87%,1446565,2060615
01/30/2019,54.29,54.29,54.29,54.29,1.03,+1.93%,1373586,2052410
01/29/2019,53.26,53.26,53.26,53.26,1.31,+2.52%,986477,2042018
01/28/2019,51.95,51.95,51.95,51.95,-1.73,-3.22%,1022248,2045964
01/25/2019,53.68,53.68,53.68,53.68,0.52,+0.98%,930676,2038176
01/24/2019,53.16,53.16,53.16,53.16,0.52,+0.99%,1151359,2034092
01/23/2019,52.64,52.64,52.64,52.64,-0.44,-0.83%,1025450,2049475
01/22/2019,53.08,53.08,53.08,53.08,-0.72,-1.34%,1319074,2045566
01/18/2019,53.8,53.8,53.8,53.8,1.77,+3.40%,1321981,2062962
01/17/2019,52.03,52.03,52.03,52.03,-0.26,-0.50%,1150949,2076633
01/16/2019,52.29,52.29,52.29,52.29,0.26,+0.50%,1264992,2073277
01/15/2019,52.03,52.03,52.03,52.03,1.5,+2.97%,1170314,2103777
01/14/2019,50.53,50.53,50.53,50.53,-1.09,-2.11%,1272605,2096812
01/11/2019,51.62,51.62,51.62,51.62,-1.,-1.90%,1250007,2091430
01/10/2019,52.62,52.62,52.62,52.62,0.28,+0.53%,1429410,2101230
01/09/2019,52.34,52.34,52.34,52.34,2.62,+5.27%,1556425,2102030
01/08/2019,49.72,49.72,49.72,49.72,1.25,+2.58%,1308202,2120930
01/07/2019,48.47,48.47,48.47,48.47,0.5,+1.04%,1256535,2141112
01/04/2019,47.97,47.97,47.97,47.97,0.86,+1.83%,1238042,2124927
01/03/2019,47.11,47.11,47.11,47.11,0.59,+1.27%,1170218,2131963
01/02/2019,46.52,46.52,46.52,46.52,1.08,+2.38%,1274104,2126286
12/31/2018,45.44,45.44,45.44,45.44,0.1,+0.22%,730436,2104675
12/28/2018,45.34,45.34,45.34,45.34,0.65,+1.45%,870700,2109445
12/27/2018,44.69,44.69,44.69,44.69,-1.56,-3.37%,941155,2080681
12/26/2018,46.25,46.25,46.25,46.25,3.57,+8.36%,1026362,2090392
12/24/2018,42.68,42.68,42.68,42.68,-3.11,-6.79%,626051,2073992
12/21/2018,45.79,45.79,45.79,45.79,-0.11,-0.24%,1106154,2056659
12/20/2018,45.9,45.9,45.9,45.9,-2.38,-4.93%,1140822,2045690
12/19/2018,48.28,48.28,48.28,48.28,2.1,+4.55%,1164299,2032696
12/18/2018,46.18,46.18,46.18,46.18,-3.71,-7.44%,1471013,2063376
12/17/2018,49.89,49.89,49.89,49.89,-1.45,-2.82%,1124822,2074447
12/14/2018,51.34,51.34,51.34,51.34,-1.32,-2.51%,1048666,2064408
12/13/2018,52.66,52.66,52.66,52.66,1.56,+3.05%,1395465,2088384
12/12/2018,51.1,51.1,51.1,51.1,-0.56,-1.08%,1330725,2059589
12/11/2018,51.66,51.66,51.66,51.66,0.6,+1.18%,1213221,2050634
12/10/2018,51.06,51.06,51.06,51.06,-1.65,-3.13%,1205227,2054066
12/07/2018,52.71,52.71,52.71,52.71,1.17,+2.27%,1621654,2063691
12/06/2018,51.54,51.54,51.54,51.54,-1.47,-2.77%,1455656,2056566
12/05/2018,53.01,53.01,53.01,53.01,-0.16,-0.30%,964537,2048577
12/04/2018,53.17,53.17,53.17,53.17,0.15,+0.28%,1231644,2048735
12/03/2018,53.02,53.02,53.02,53.02,2.24,+4.41%,1202924,2037609
11/30/2018,50.78,50.78,50.78,50.78,-0.68,-1.32%,1152202,2046537
11/29/2018,51.46,51.46,51.46,51.46,1.26,+2.51%,1136360,2037138
11/28/2018,50.2,50.2,50.2,50.2,-1.41,-2.73%,1178564,2031536
11/27/2018,51.61,51.61,51.61,51.61,-0.05,-0.10%,1032388,2020092
11/26/2018,51.66,51.66,51.66,51.66,1.27,+2.52%,935515,2015783
11/23/2018,50.39,50.39,50.39,50.39,-4.12,-7.56%,1395342,2016420
11/21/2018,54.51,54.51,54.51,54.51,1.11,+2.08%,1175520,1992533
11/20/2018,53.4,53.4,53.4,53.4,-3.93,-6.86%,1574818,1995402
11/19/2018,57.33,57.33,57.33,57.33,0.86,+1.52%,1122593,1972703
11/16/2018,56.47,56.47,56.47,56.47,0.03,+0.05%,1158501,1997219
11/15/2018,56.44,56.44,56.44,56.44,0.3,+0.53%,1171675,2026511
11/14/2018,56.14,56.14,56.14,56.14,0.47,+0.84%,1691177,2032833
11/13/2018,55.67,55.67,55.67,55.67,-4.17,-6.97%,2073275,2110793
11/12/2018,59.84,59.84,59.84,59.84,-0.35,-0.58%,1449582,2086941
11/09/2018,60.19,60.19,60.19,60.19,-0.49,-0.81%,1548001,2084493
11/08/2018,60.68,60.68,60.68,60.68,-0.97,-1.57%,1467201,2089503
11/07/2018,61.65,61.65,61.65,61.65,-0.54,-0.87%,1643336,2084920
11/06/2018,62.19,62.19,62.19,62.19,-0.93,-1.47%,1270630,2075239
11/05/2018,63.12,63.12,63.12,63.12,-0.06,-0.09%,985717,2062469
11/02/2018,63.18,63.18,63.18,63.18,-0.56,-0.88%,1102881,2080853
11/01/2018,63.74,63.74,63.74,63.74,-1.57,-2.40%,1271150,2079404
10/31/2018,65.31,65.31,65.31,65.31,-0.89,-1.34%,1014215,2082032
10/30/2018,66.2,66.2,66.2,66.2,-0.79,-1.18%,942048,2093055
10/29/2018,66.99,66.99,66.99,66.99,-0.57,-0.84%,700745,2098158
10/26/2018,67.56,67.56,67.56,67.56,0.22,+0.33%,882483,2102836
10/25/2018,67.34,67.34,67.34,67.34,0.57,+0.85%,886529,2110990
10/24/2018,66.77,66.77,66.77,66.77,0.24,+0.36%,1170142,2125059
10/23/2018,66.53,66.53,66.53,66.53,-2.89,-4.16%,1300668,2128679
10/22/2018,69.42,69.42,69.42,69.42,0.26,+0.38%,902839,2153981
10/19/2018,69.16,69.16,69.16,69.16,0.45,+0.65%,936986,2171622
10/18/2018,68.71,68.71,68.71,68.71,-0.94,-1.35%,1131570,2198650
10/17/2018,69.65,69.65,69.65,69.65,-2.26,-3.14%,1458202,2194157
10/16/2018,71.91,71.91,71.91,71.91,0.08,+0.11%,1019852,2218887
10/15/2018,71.83,71.83,71.83,71.83,0.42,+0.59%,1032240,2220512
10/12/2018,71.41,71.41,71.41,71.41,0.43,+0.61%,1121328,2223244
10/11/2018,70.98,70.98,70.98,70.98,-2.2,-3.01%,1390392,2232297
10/10/2018,73.18,73.18,73.18,73.18,-1.78,-2.37%,1227571,2224667
10/09/2018,74.96,74.96,74.96,74.96,0.7,+0.94%,1119679,2217171
10/08/2018,74.26,74.26,74.26,74.26,-0.01,-0.01%,967741,2210206
10/05/2018,74.27,74.27,74.27,74.27,-0.17,-0.23%,1092867,2222028
10/04/2018,74.44,74.44,74.44,74.44,-1.95,-2.55%,1214659,2225180
10/03/2018,76.39,76.39,76.39,76.39,1.19,+1.58%,1162166,2258199
10/02/2018,75.2,75.2,75.2,75.2,-0.17,-0.23%,799540,2245589
10/01/2018,75.37,75.37,75.37,75.37,2.18,+2.98%,1004064,2244570
09/28/2018,73.19,73.19,73.19,73.19,1.01,+1.40%,967295,2244372
09/27/2018,72.18,72.18,72.18,72.18,0.6,+0.84%,698986,2231542
